key,sentence_id,smell_id,index_start,index_end,language_construct,smell_title,smell_text
IO-92,1,res_5,265,268,Negative Statement,Negative,not
IO-92,1,res_9,396,398,Vague Pronoun,Pronoun,it
IO-92,1,res_9,0,1,Vague Pronoun,Pronoun,I
IO-92,1,res_9,66,71,Vague Pronoun,Pronoun,which
IO-92,1,res_8,343,347,Subjective Language,Vague,only
IO-92,1,res_8.1,139,168,Subjective Language,Passive Voice Ambiguity,"is closed , the content stored"
IO-92,1,res_8.1,179,198,Subjective Language,Passive Voice Ambiguity,is * always * flushed
IO-92,1,res_8.1,262,276,Subjective Language,Passive Voice Ambiguity,is not reached
IO-92,1,res_8.1,282,289,Subjective Language,Passive Voice Ambiguity,is lost
IO-92,1,res_8.1,377,389,Subjective Language,Passive Voice Ambiguity,been reached
IO-92,2,res_8,71,76,Subjective Language,Dangerous Plural,every
IO-92,2,res_8,139,142,Subjective Language,Missing Content,etc
IO-92,2,res_9,145,147,Vague Pronoun,Pronoun,it
IO-92,2,res_9,82,86,Vague Pronoun,Pronoun,that
IO-92,2,res_9,105,109,Vague Pronoun,Pronoun,that
IO-92,2,res_9,0,4,Vague Pronoun,Pronoun,This
IO-92,2,res_8.1,93,103,Subjective Language,Passive Voice Ambiguity,is reached
IO-92,2,res_6,0,23,Nominalization,Ambiguous Nominalization,This new implementation
IO-92,3,res_9,15,17,Vague Pronoun,Pronoun,it
IO-92,4,res_8,96,99,Subjective Language,Dangerous Plural,all
IO-92,4,res_9,2,4,Vague Pronoun,Pronoun,It
IO-92,4,res_9,59,61,Vague Pronoun,Pronoun,it
IO-92,4,res_9,50,54,Vague Pronoun,Pronoun,that
IO-88,1,res_7,89,93,Other / Misc,Ambiguous Positioning,Also
IO-88,1,res_9,127,132,Vague Pronoun,Pronoun,which
IO-88,1,res_6,56,87,Nominalization,Ambiguous Nominalization,existing isFileNewer ( ) methods )
IO-88,2,res_6,56,64,Nominalization,Ambiguous Nominalization,existing
IO-87,1,res_1,121,128,Ambiguous Adverb or Adjective,Ambiguous Words,minimum
IO-87,1,res_1,146,153,Ambiguous Adverb or Adjective,Ambiguous Words,maximum
IO-87,1,res_8,146,153,Subjective Language,Vague,maximum
IO-87,1,res_8,121,128,Subjective Language,Vague,minimum
IO-87,1,res_3,59,76,Compound Noun,Ambiguous Compound Nouns,Size Range filter
IO-87,1,res_6,82,176,Nominalization,Ambiguous Nominalization,combining two SizeFileFilter 's ( one > = minimum and the other < = maximum ) with an AndFileFilter
IO-87,2,res_3,59,76,Compound Noun,Ambiguous Compound Nouns,Size Range filter
IO-86,1,res_9,0,1,Vague Pronoun,Pronoun,I
IO-86,1,res_6,20,62,Nominalization,Ambiguous Nominalization,"adding a "" FileFinder "" back into Commons IO"
IO-86,2,res_9,0,4,Vague Pronoun,Pronoun,This
IO-86,2,res_9,32,36,Vague Pronoun,Pronoun,what
IO-86,2,res_8.1,37,55,Subjective Language,Passive Voice Ambiguity,was recently moved
IO-86,3,res_9,0,1,Vague Pronoun,Pronoun,I
IO-86,3,res_9,10,14,Vague Pronoun,Pronoun,this
IO-86,3,res_8,97,102,Subjective Language,Weak,would
IO-86,3,res_8,34,41,Subjective Language,Vague,generic
IO-86,3,res_8,29,33,Subjective Language,Vague,more
IO-86,3,res_8.1,103,116,Subjective Language,Passive Voice Ambiguity,be considered
IO-86,3,res_2,20,27,Comparatives and Superlatives,Comparative Adjective,simpler
IO-86,3,res_2,29,33,Comparatives and Superlatives,Comparative Adverb,more
IO-86,3,res_6,18,82,Nominalization,Ambiguous Nominalization,"a simpler , more generic implementation than the finder component"
IO-86,4,res_8,20,25,Subjective Language,Imprecise,could
IO-86,4,res_9,17,19,Vague Pronoun,Pronoun,it
IO-86,4,res_8,20,25,Subjective Language,Weak,could
IO-86,4,res_8.1,26,33,Subjective Language,Passive Voice Ambiguity,be used
IO-86,4,res_2,9,16,Comparatives and Superlatives,Comparative Adjective,simpler
IO-86,4,res_6,51,117,Nominalization,Ambiguous Nominalization,achieving the finder component 's aims - namely to emulate the unix
IO-85,1,res_7,408,412,Other / Misc,Ambiguous Positioning,also
IO-85,1,res_1,450,457,Ambiguous Adverb or Adjective,Ambiguous Words,maximum
IO-85,1,res_7,11,20,Other / Misc,Continuance,following
IO-85,1,res_1,220,226,Ambiguous Adverb or Adjective,Optional,either
IO-85,1,res_9,0,1,Vague Pronoun,Pronoun,I
IO-85,1,res_9,284,285,Vague Pronoun,Pronoun,I
IO-85,1,res_9,406,407,Vague Pronoun,Pronoun,I
IO-85,1,res_9,359,363,Vague Pronoun,Pronoun,that
IO-85,1,res_9,436,440,Vague Pronoun,Pronoun,that
IO-85,1,res_9,549,553,Vague Pronoun,Pronoun,that
IO-85,1,res_8,372,378,Subjective Language,Vague,exists
IO-85,1,res_8,450,457,Subjective Language,Vague,maximum
IO-85,1,res_8,492,498,Subjective Language,Vague,useful
IO-85,1,res_8,561,567,Subjective Language,Vague,useful
IO-85,1,res_6,337,406,Nominalization,Ambiguous Nominalization,realizing the support that already exists in IO for FileFilters :-(  
IO-85,1,res_6,503,544,Nominalization,Ambiguous Nominalization,limiting navigating a directory structure
IO-85,1,res_6,512,544,Nominalization,Ambiguous Nominalization,navigating a directory structure
IO-85,1,res_6,7,108,Nominalization,Ambiguous Nominalization,the following additional IOFileFilter implementations :   1 ) CanReadFileFilter checks File.canRead ( ) 2 )
IO-85,2,res_8,97,98,Subjective Language,Vague,/
IO-85,2,res_6,0,109,Nominalization,Ambiguous Nominalization,"IOFileFilter implementations for File.canRead ( ) , File.canWrite ( ) , File.isHidden ( ) and empty files / directories"
IO-51,1,res_3,27,45,Compound Noun,Ambiguous Compound Nouns,commons io package
IO-51,3,res_9,68,72,Vague Pronoun,Pronoun,that
IO-51,3,res_4,39,67,Coordination,Coordination of two nouns followed by another noun,the input and output streams
IO-51,3,res_3,3,23,Compound Noun,Ambiguous Compound Nouns,Limiter Core class
IO-51,3,res_3,142,192,Compound Noun,Ambiguous Compound Nouns,ThrottledInputStream Input Stream implementation
IO-51,3,res_3,203,255,Compound Noun,Ambiguous Compound Nouns,ThrottledOutputStream Output Stream implementation
IO-51,3,res_6,142,192,Nominalization,Ambiguous Nominalization,ThrottledInputStream - Input Stream implementation
IO-51,3,res_6,203,255,Nominalization,Ambiguous Nominalization,ThrottledOutputStream - Output Stream implementation
IO-51,4,res_4,10,33,Coordination,Coordination of two nouns followed by another noun,input and output stream
JELLY-294,1,res_9,210,212,Vague Pronoun,Pronoun,it
JELLY-294,1,res_9,0,1,Vague Pronoun,Pronoun,I
JELLY-294,1,res_9,8,12,Vague Pronoun,Pronoun,that
JELLY-294,1,res_9,137,141,Vague Pronoun,Pronoun,that
JELLY-294,1,res_9,86,91,Vague Pronoun,Pronoun,their
JELLY-294,1,res_9,70,72,Vague Pronoun,Pronoun,We
JELLY-294,1,res_9,142,144,Vague Pronoun,Pronoun,we
JELLY-294,1,res_8,52,53,Subjective Language,Vague,/
JELLY-294,1,res_8,62,63,Subjective Language,Vague,/
JELLY-294,1,res_2,173,180,Comparatives and Superlatives,Comparative Verbs,opposed
JELLY-294,1,res_2,93,99,Comparatives and Superlatives,Superlative Adjective,latest
JELLY-281,1,res_8,36,43,Subjective Language,Vague,default
JELLY-281,1,res_8.1,25,35,Subjective Language,Passive Voice Ambiguity,is created
JELLY-281,1,res_8.1,53,63,Subjective Language,Passive Voice Ambiguity,is applied
JELLY-281,1,res_6,36,52,Nominalization,Ambiguous Nominalization,default encoding
JELLY-281,2,res_9,25,27,Vague Pronoun,Pronoun,it
JELLY-281,2,res_8,15,19,Subjective Language,Weak,will
JELLY-281,2,res_8,66,67,Subjective Language,Vague,(
JELLY-281,2,res_6,2,10,Nominalization,Ambiguous Nominalization,encoding
JELLY-281,2,res_6,45,82,Nominalization,Ambiguous Nominalization,SAXReader.setEncoding(String encoding
JELLY-281,3,res_9,0,1,Vague Pronoun,Pronoun,I
JELLY-281,3,res_9,62,63,Vague Pronoun,Pronoun,I
JELLY-281,3,res_9,31,33,Vague Pronoun,Pronoun,my
JELLY-281,3,res_9,23,27,Vague Pronoun,Pronoun,this
JELLY-281,3,res_8,58,61,Subjective Language,Vague,but
JELLY-281,4,res_3,0,26,Compound Noun,Ambiguous Compound Nouns,support encoding attribute
JELLY-281,4,res_6,8,16,Nominalization,Ambiguous Nominalization,encoding
JELLY-229,1,res_9,0,4,Vague Pronoun,Pronoun,This
JELLY-229,2,res_9,0,1,Vague Pronoun,Pronoun,I
JELLY-229,2,res_9,70,74,Vague Pronoun,Pronoun,that
JELLY-229,2,res_8,29,30,Subjective Language,Vague,(
JELLY-229,2,res_8.1,75,82,Subjective Language,Passive Voice Ambiguity,is used
JELLY-229,2,res_6,36,110,Nominalization,Ambiguous Nominalization,allowing to set a list of strings that is used by jline for tab completion
JELLY-229,2,res_6,96,110,Nominalization,Ambiguous Nominalization,tab completion
JELLY-229,3,res_9,4,6,Vague Pronoun,Pronoun,it
JELLY-229,3,res_9,14,15,Vague Pronoun,Pronoun,i
JELLY-229,4,res_8,100,104,Subjective Language,Weak,will
JELLY-229,4,res_8.1,35,43,Subjective Language,Passive Voice Ambiguity,is added
JELLY-229,4,res_8.1,112,128,Subjective Language,Passive Voice Ambiguity,be tab - completed
JELLY-229,4,res_3,12,34,Compound Noun,Ambiguous Compound Nouns,tab completion strings
JELLY-229,4,res_6,12,26,Nominalization,Ambiguous Nominalization,tab - completion
JELLY-229,5,res_9,17,18,Vague Pronoun,Pronoun,I
JELLY-229,5,res_9,12,16,Vague Pronoun,Pronoun,that
JELLY-229,5,res_2,59,65,Comparatives and Superlatives,Superlative Adjective,latest
JELLY-229,6,res_5,8,11,Negative Statement,Negative,not
JELLY-229,6,res_5,123,126,Negative Statement,Negative,not
JELLY-229,6,res_9,117,119,Vague Pronoun,Pronoun,it
JELLY-229,6,res_9,28,29,Vague Pronoun,Pronoun,I
JELLY-229,6,res_9,0,4,Vague Pronoun,Pronoun,This
JELLY-229,6,res_9,134,137,Vague Pronoun,Pronoun,you
JELLY-229,6,res_9,180,184,Vague Pronoun,Pronoun,your
JELLY-229,6,res_8,138,142,Subjective Language,Weak,will
JELLY-229,6,res_8,87,88,Subjective Language,Vague,/
JELLY-229,6,res_8,94,95,Subjective Language,Vague,/
JELLY-229,6,res_8.1,120,132,Subjective Language,Passive Voice Ambiguity,is not found
JELLY-229,7,res_9,8,10,Vague Pronoun,Pronoun,it
JELLY-229,7,res_9,12,13,Vague Pronoun,Pronoun,I
JELLY-229,7,res_9,349,352,Vague Pronoun,Pronoun,you
JELLY-229,7,res_9,364,368,Vague Pronoun,Pronoun,your
JELLY-229,7,res_8,353,356,Subjective Language,Weak,can
JELLY-229,7,res_8,135,136,Subjective Language,Vague,/
JELLY-229,7,res_8,163,164,Subjective Language,Vague,/
JELLY-229,7,res_8,345,348,Subjective Language,Vague,but
JELLY-229,7,res_8,373,379,Subjective Language,Vague,custom
JELLY-229,7,res_8,254,261,Subjective Language,Vague,default
JELLY-229,7,res_3,46,68,Compound Noun,Ambiguous Compound Nouns,maven console plugin
JELLY-229,7,res_3,205,248,Compound Noun,Ambiguous Compound Nouns,maven console plugin -Dversion=1.2 SNAPSHOT
JELLY-229,8,res_6,12,32,Nominalization,Ambiguous Nominalization,possible completions
JELLY-229,8,res_6,36,58,Nominalization,Ambiguous Nominalization,jelly - tags - interaction
JELLY-225,1,res_9,129,132,Vague Pronoun,Pronoun,its
JELLY-225,1,res_9,47,51,Vague Pronoun,Pronoun,that
JELLY-225,1,res_9,0,4,Vague Pronoun,Pronoun,This
JELLY-225,1,res_8,179,180,Subjective Language,Vague,/
JELLY-225,1,res_8,184,185,Subjective Language,Vague,/
JELLY-225,1,res_8,190,191,Subjective Language,Vague,/
JELLY-225,1,res_8,195,196,Subjective Language,Vague,/
JELLY-225,1,res_8,201,202,Subjective Language,Vague,/
JELLY-225,1,res_8,205,206,Subjective Language,Vague,/
JELLY-225,1,res_3,29,46,Compound Noun,Ambiguous Compound Nouns,jelly tag library
JELLY-225,1,res_3,85,118,Compound Noun,Ambiguous Compound Nouns,Java Annotation Processing Tool
JELLY-225,2,res_3,47,67,Compound Noun,Ambiguous Compound Nouns,command line utility
JELLY-225,2,res_6,72,93,Nominalization,Ambiguous Nominalization,annotation processing
JELLY-225,3,res_9,0,2,Vague Pronoun,Pronoun,It
JELLY-225,3,res_6,41,107,Nominalization,Ambiguous Nominalization,supporting infrastructure to process program annotations ( JSR 175 )
JELLY-225,4,res_7,63,67,Other / Misc,Ambiguous Positioning,only
JELLY-225,4,res_9,0,5,Vague Pronoun,Pronoun,These
JELLY-225,4,res_8,63,67,Subjective Language,Vague,only
JELLY-225,4,res_3,32,72,Compound Noun,Ambiguous Compound Nouns,build time view
JELLY-225,5,res_1,79,84,Ambiguous Adverb or Adjective,Ambiguous Words,after
JELLY-225,5,res_8,79,84,Subjective Language,Inside Behaviour,after
JELLY-225,5,res_9,0,4,Vague Pronoun,Pronoun,They
JELLY-225,5,res_8.1,5,17,Subjective Language,Passive Voice Ambiguity,are designed
JELLY-225,5,res_3,39,78,Compound Noun,Ambiguous Compound Nouns,Java programming type system
JELLY-225,5,res_6,44,55,Nominalization,Ambiguous Nominalization,programming
JELLY-225,6,res_9,15,20,Vague Pronoun,Pronoun,which
JELLY-225,6,res_9,11,14,Vague Pronoun,Pronoun,who
JELLY-225,6,res_3,32,48,Compound Noun,Ambiguous Compound Nouns,Java source code
JELLY-225,6,res_6,74,110,Nominalization,Ambiguous Nominalization,working with the Mirror API directly
JELLY-225,7,res_4,82,108,Coordination,Coordination of two nouns followed by another noun,file or another Java class
JELLY-225,7,res_3,71,86,Compound Noun,Ambiguous Compound Nouns,xml config file
JELLY-225,7,res_6,123,156,Nominalization,Ambiguous Nominalization,writing to an instance of java.io
JELLY-225,7,res_6,134,156,Nominalization,Ambiguous Nominalization,an instance of java.io
JELLY-225,8,res_8,82,85,Subjective Language,Dangerous Plural,all
JELLY-225,8,res_8,97,100,Subjective Language,Dangerous Plural,all
JELLY-225,8,res_8,2799,2802,Subjective Language,Dangerous Plural,Any
JELLY-225,8,res_8,2826,2832,Subjective Language,Dangerous Plural,little
JELLY-225,8,res_8,2851,2856,Subjective Language,Imprecise,could
JELLY-225,8,res_9,275,284,Vague Pronoun,Pronoun,something
JELLY-225,8,res_9,62,66,Vague Pronoun,Pronoun,that
JELLY-225,8,res_9,265,269,Vague Pronoun,Pronoun,that
JELLY-225,8,res_9,2865,2869,Vague Pronoun,Pronoun,that
JELLY-225,8,res_9,290,294,Vague Pronoun,Pronoun,this
JELLY-225,8,res_9,1611,1615,Vague Pronoun,Pronoun,this
JELLY-225,8,res_8,2851,2856,Subjective Language,Weak,could
JELLY-225,8,res_8,67,71,Subjective Language,Weak,will
JELLY-225,8,res_8,147,152,Subjective Language,Weak,would
JELLY-225,8,res_8,1216,1217,Subjective Language,Vague,(
JELLY-225,8,res_8,1351,1352,Subjective Language,Vague,(
JELLY-225,8,res_8,1562,1563,Subjective Language,Vague,(
JELLY-225,8,res_8,2066,2067,Subjective Language,Vague,(
JELLY-225,8,res_8,2195,2196,Subjective Language,Vague,(
JELLY-225,8,res_8,2409,2410,Subjective Language,Vague,(
JELLY-225,8,res_8,2755,2756,Subjective Language,Vague,(
JELLY-225,8,res_8,49,55,Subjective Language,Vague,simple
JELLY-225,8,res_3,296,342,Compound Noun,Ambiguous Compound Nouns,      package org.apache.commons.jelly.examples
JELLY-225,8,res_3,502,532,Compound Noun,Ambiguous Compound Nouns,      import com.sun.mirror.apt
JELLY-225,8,res_3,674,711,Compound Noun,Ambiguous Compound Nouns,     import com.sun.mirror.declaration
JELLY-225,8,res_3,739,776,Compound Noun,Ambiguous Compound Nouns,     import com.sun.mirror.declaration
JELLY-225,8,res_3,794,831,Compound Noun,Ambiguous Compound Nouns,     import com.sun.mirror.declaration
JELLY-225,8,res_3,863,927,Compound Noun,Ambiguous Compound Nouns,class ClassAndMethodPrinterAnnotationProcessorFactory implements
JELLY-225,8,res_3,1181,1246,Compound Noun,Ambiguous Compound Nouns,AnnotationProcessor getProcessorFor(Set AnnotationTypeDeclaration
JELLY-225,8,res_3,1461,1504,Compound Noun,Ambiguous Compound Nouns,          AnnotationProcessorEnvironment env
JELLY-225,8,res_3,1686,1785,Compound Noun,Ambiguous Compound Nouns,"             PrintWriter writer = env.getFiler().createSourceFile(""org.apache.commons.jelly.examples"
JELLY-225,8,res_3,1811,1880,Compound Noun,Ambiguous Compound Nouns,"             writer.println(""package org.apache.commons.jelly.examples"
JELLY-225,8,res_6,2870,2918,Nominalization,Ambiguous Nominalization,using a PrintWriter for large and complex output
JELLY-225,8,res_6,163,194,Nominalization,Ambiguous Nominalization,instances of com.sun.mirror.apt
JELLY-225,9,res_8,95,99,Subjective Language,Dangerous Plural,many
JELLY-225,9,res_9,36,42,Vague Pronoun,Pronoun,nobody
JELLY-225,9,res_6,84,132,Nominalization,Ambiguous Nominalization,outputting many large and complex html documents
JELLY-225,10,res_9,4,8,Vague Pronoun,Pronoun,this
JELLY-225,10,res_8.1,41,53,Subjective Language,Passive Voice Ambiguity,were created
JELLY-225,10,res_3,17,34,Compound Noun,Ambiguous Compound Nouns,Java Server Pages
JELLY-225,10,res_6,62,91,Nominalization,Ambiguous Nominalization,development of complex output
JELLY-225,11,res_9,46,50,Vague Pronoun,Pronoun,what
JELLY-225,11,res_8,19,24,Subjective Language,Weak,would
JELLY-225,12,res_7,807,811,Other / Misc,Ambiguous Positioning,only
JELLY-225,12,res_8,939,943,Subjective Language,Dangerous Plural,much
JELLY-225,12,res_5,94,97,Negative Statement,Negative,not
JELLY-225,12,res_5,803,806,Negative Statement,Negative,Not
JELLY-225,12,res_9,894,896,Vague Pronoun,Pronoun,it
JELLY-225,12,res_9,123,127,Vague Pronoun,Pronoun,your
JELLY-225,12,res_8,410,411,Subjective Language,Vague,(
JELLY-225,12,res_8,890,893,Subjective Language,Vague,but
JELLY-225,12,res_8,915,921,Subjective Language,Vague,easily
JELLY-225,12,res_8,899,903,Subjective Language,Vague,easy
JELLY-225,12,res_8,803,811,Subjective Language,Vague,Not only
JELLY-225,12,res_8,807,811,Subjective Language,Vague,only
JELLY-225,12,res_2,1046,1053,Comparatives and Superlatives,Comparative Adjective,cleaner
JELLY-225,12,res_2,1058,1064,Comparatives and Superlatives,Comparative Adjective,easier
JELLY-225,12,res_3,291,336,Compound Noun,Ambiguous Compound Nouns,     package org.apache.commons.jelly.examples
JELLY-225,12,res_3,844,862,Compound Noun,Ambiguous Compound Nouns,Mirror API classes
JELLY-225,12,res_6,11,88,Nominalization,Ambiguous Nominalization,writing implementations of AnnotationProcessorFactory and AnnotationProcessor
JELLY-225,12,res_6,19,88,Nominalization,Ambiguous Nominalization,implementations of AnnotationProcessorFactory and AnnotationProcessor
JELLY-225,12,res_6,815,888,Nominalization,Ambiguous Nominalization,the requirement to implement Mirror API classes lifted from the developer
JELLY-225,13,res_7,17,21,Other / Misc,Ambiguous Positioning,also
JELLY-225,13,res_8,11,16,Subjective Language,Imprecise,could
JELLY-225,13,res_8,11,16,Subjective Language,Weak,could
JELLY-225,13,res_6,81,96,Nominalization,Ambiguous Nominalization,managing output
JELLY-225,14,res_8,24,29,Subjective Language,Weak,would
JELLY-225,14,res_6,33,112,Nominalization,Ambiguous Nominalization,a replacement for the popular tool XDoclet ( see http://xdoclet.sourceforge.net )
JELLY-225,15,res_7,4,8,Other / Misc,Ambiguous Positioning,only
JELLY-225,15,res_8,224,227,Subjective Language,Dangerous Plural,all
JELLY-225,15,res_8,88,92,Subjective Language,Dangerous Plural,many
JELLY-225,15,res_5,0,3,Negative Statement,Negative,Not
JELLY-225,15,res_9,15,17,Vague Pronoun,Pronoun,it
JELLY-225,15,res_9,74,76,Vague Pronoun,Pronoun,it
JELLY-225,15,res_9,26,36,Vague Pronoun,Pronoun,everything
JELLY-225,15,res_9,37,41,Vague Pronoun,Pronoun,that
JELLY-225,15,res_8,9,14,Subjective Language,Weak,would
JELLY-225,15,res_8,77,82,Subjective Language,Weak,would
JELLY-225,15,res_8,70,73,Subjective Language,Vague,but
JELLY-225,15,res_8,0,8,Subjective Language,Vague,Not only
JELLY-225,15,res_8,4,8,Subjective Language,Vague,only
JELLY-225,15,res_4,267,285,Coordination,Coordination of two nouns modified by an adjective,jelly core and xml
JELLY-225,15,res_4,267,292,Coordination,Coordination of two nouns followed by another noun,jelly core and xml taglibs
JELLY-225,15,res_6,130,292,Nominalization,Ambiguous Nominalization,"including :   -No tight coupling to Ant -Availability of a rich set of tag libraries , including all the current jelly tag libararies like jelly core and xml taglibs"
JELLY-225,15,res_6,214,292,Nominalization,Ambiguous Nominalization,including all the current jelly tag libararies like jelly core and xml taglibs
JELLY-225,16,res_8,98,101,Subjective Language,Missing Content,etc
JELLY-225,16,res_8,22,26,Subjective Language,Vague,full
JELLY-225,16,res_6,42,101,Nominalization,Ambiguous Nominalization,"including generics , annotations , static imports , enums , etc"
JELLY-225,17,res_9,57,58,Vague Pronoun,Pronoun,i
JELLY-225,17,res_2,3,9,Comparatives and Superlatives,Comparative Adjective,richer
JELLY-225,17,res_2,29,36,Comparatives and Superlatives,Comparative Adjective,cleaner
JELLY-225,18,res_8,167,170,Subjective Language,Missing Content,etc
JELLY-225,18,res_8,10,14,Subjective Language,Vague,more
JELLY-225,18,res_2,10,14,Comparatives and Superlatives,Comparative Adverb,more
JELLY-225,18,res_3,51,70,Compound Noun,Ambiguous Compound Nouns,source code classes
JELLY-225,18,res_6,40,170,Nominalization,Ambiguous Nominalization,"traversing source code classes , including tags like forAllPackages , forAllImportedTypes , forAllNestedTypes , forAllThrownTypes , etc"
JELLY-225,18,res_6,72,170,Nominalization,Ambiguous Nominalization,"including tags like forAllPackages , forAllImportedTypes , forAllNestedTypes , forAllThrownTypes , etc"
JELLY-225,19,res_9,15,25,Vague Pronoun,Pronoun,everything
JELLY-225,19,res_9,0,1,Vague Pronoun,Pronoun,I
JELLY-225,19,res_4,15,52,Coordination,Coordination of two verbs preceded by a noun,everything implemented and integrated
JELLY-225,20,res_8,15,18,Subjective Language,Dangerous Plural,few
JELLY-225,20,res_9,28,32,Vague Pronoun,Pronoun,that
JELLY-225,20,res_9,43,47,Vague Pronoun,Pronoun,this
JELLY-225,20,res_9,38,42,Vague Pronoun,Pronoun,what
JELLY-225,20,res_8,60,63,Subjective Language,Weak,can
JELLY-225,21,res_8,0,3,Subjective Language,Dangerous Plural,All
JELLY-225,21,res_9,57,58,Vague Pronoun,Pronoun,I
JELLY-225,21,res_9,38,43,Vague Pronoun,Pronoun,these
JELLY-225,21,res_6,67,79,Nominalization,Ambiguous Nominalization,unit testing
JELLY-195,1,res_8.1,7,27,Subjective Language,Passive Voice Ambiguity,is a pretty embedded
JELLY-195,1,res_3,41,70,Compound Noun,Ambiguous Compound Nouns,run time compilation purposes
JELLY-195,2,res_9,0,2,Vague Pronoun,Pronoun,It
JELLY-195,2,res_8,3,6,Subjective Language,Weak,can
JELLY-195,2,res_4,75,104,Coordination,Coordination of two nouns followed by another noun,class and package on run time
JELLY-195,3,res_1,64,70,Ambiguous Adverb or Adjective,Ambiguous Words,before
JELLY-195,3,res_9,0,1,Vague Pronoun,Pronoun,I
JELLY-195,3,res_8,2,7,Subjective Language,Weak,would
JELLY-195,3,res_3,43,63,Compound Noun,Ambiguous Compound Nouns,tag library overview
JELLY-195,3,res_6,71,99,Nominalization,Ambiguous Nominalization,getting in sandbox processus
JELLY-195,4,res_9,0,4,Vague Pronoun,Pronoun,This
JELLY-195,5,res_3,0,24,Compound Noun,Ambiguous Compound Nouns,Janino tag library
JELLY-195,6,res_9,239,243,Vague Pronoun,Pronoun,this
JELLY-195,6,res_9,295,299,Vague Pronoun,Pronoun,this
JELLY-195,6,res_9,398,402,Vague Pronoun,Pronoun,this
JELLY-195,6,res_9,465,469,Vague Pronoun,Pronoun,this
JELLY-195,6,res_9,29,32,Vague Pronoun,Pronoun,you
JELLY-195,6,res_8,33,36,Subjective Language,Weak,can
JELLY-195,6,res_8,224,225,Subjective Language,Vague,(
JELLY-195,6,res_8,339,340,Subjective Language,Vague,(
JELLY-195,6,res_2,738,748,Comparatives and Superlatives,Comparative Adjective,"var=""clazz"
JELLY-195,6,res_3,258,283,Compound Noun,Ambiguous Compound Nouns,     String getName
JELLY-195,6,res_3,670,687,Compound Noun,Ambiguous Compound Nouns,  import java.util
JELLY-195,7,res_8,996,1003,Subjective Language,Inside Behaviour,through
JELLY-195,7,res_9,632,638,Vague Pronoun,Pronoun,itself
JELLY-195,7,res_9,985,988,Vague Pronoun,Pronoun,you
JELLY-195,7,res_8,72,73,Subjective Language,Vague,(
JELLY-195,7,res_8,101,102,Subjective Language,Vague,(
JELLY-195,7,res_8,137,138,Subjective Language,Vague,(
JELLY-195,7,res_8,275,276,Subjective Language,Vague,(
JELLY-195,7,res_8,716,717,Subjective Language,Vague,(
JELLY-195,7,res_8,730,731,Subjective Language,Vague,(
JELLY-195,7,res_3,64,78,Compound Noun,Ambiguous Compound Nouns,int func(int c
JELLY-195,7,res_3,672,687,Compound Noun,Ambiguous Compound Nouns,  ArrayList list
JELLY-195,7,res_3,735,753,Compound Noun,Ambiguous Compound Nouns,   		   return list
JELLY-195,7,res_3,921,944,Compound Noun,Ambiguous Compound Nouns,D compilation support
JELLY-195,7,res_3,957,979,Compound Noun,Ambiguous Compound Nouns,compilation log writer
JELLY-195,8,res_8,341,346,Subjective Language,Dangerous Plural,A lot
JELLY-195,8,res_8,375,380,Subjective Language,Dangerous Plural,a lot
JELLY-195,8,res_5,234,237,Negative Statement,Negative,not
JELLY-195,8,res_8,368,371,Subjective Language,Weak,can
JELLY-195,8,res_8,258,259,Subjective Language,Vague,(
JELLY-195,8,res_8,276,277,Subjective Language,Vague,(
JELLY-195,8,res_3,46,89,Compound Noun,Ambiguous Compound Nouns,JaninoHelper throwDocumentedExcpetion GRAVE
JELLY-195,8,res_3,299,337,Compound Noun,Ambiguous Compound Nouns,   E - Xml bean definition
JELLY-195,9,res_8,401,407,Subjective Language,Vague,simple
JELLY-195,9,res_8.1,66,79,Subjective Language,Passive Voice Ambiguity,is a included
JELLY-195,9,res_3,3,21,Compound Noun,Ambiguous Compound Nouns,janino tag library
JELLY-195,9,res_3,41,65,Compound Noun,Ambiguous Compound Nouns,run time bean definition
JELLY-195,9,res_3,195,244,Compound Noun,Ambiguous Compound Nouns,"property property name=""age"
JELLY-195,9,res_3,287,323,Compound Noun,Ambiguous Compound Nouns,"class name=""Customer extends=""Human"
JELLY-195,10,res_9,230,234,Vague Pronoun,Pronoun,this
JELLY-195,10,res_9,267,271,Vague Pronoun,Pronoun,this
JELLY-195,10,res_9,436,440,Vague Pronoun,Pronoun,this
JELLY-195,10,res_9,914,918,Vague Pronoun,Pronoun,this
JELLY-195,10,res_9,4,7,Vague Pronoun,Pronoun,you
JELLY-195,10,res_8,255,259,Subjective Language,Too Broad,else
JELLY-195,10,res_8,500,504,Subjective Language,Too Broad,else
JELLY-195,10,res_8,8,11,Subjective Language,Weak,can
JELLY-195,10,res_8,0,3,Subjective Language,Vague,But
JELLY-195,10,res_3,590,634,Compound Noun,Ambiguous Compound Nouns,"Person var=""jane name=""Doo forname=""Jane"
JELLY-195,10,res_3,758,798,Compound Noun,Ambiguous Compound Nouns,john.prefix john.forname john.name
JELLY-195,10,res_6,361,375,Nominalization,Ambiguous Nominalization,"name=""clothing"
JELLY-195,10,res_6,813,827,Nominalization,Ambiguous Nominalization,john.clothing }
JELLY-195,10,res_6,479,486,Nominalization,Ambiguous Nominalization,wedding
JELLY-195,10,res_6,520,529,Nominalization,Ambiguous Nominalization,""" smoking """
